AIS,MUNICIPIO,NATUREZA DO FATO,ARMA-UTILZADA,DATA,SEXO,IDADE,State,Country,LATITUTDE,LONGITUDE,DiaDaSemana,Mes
AIS 19,Crato,HOMICIDIO DOLOSO,Arma branca,04/10/2020,Masculino,41,Ceará,Brazil,-7.2369112000000015,-39.4149236,Domingo,Outubro
AIS 14,Santana do Acaraú,HOMICIDIO DOLOSO,Arma de fogo,04/10/2020,Masculino,15,Ceará,Brazil,-3.4596492,-40.20909870000001,Domingo,Outubro
AIS 17,Itapipoca,HOMICIDIO DOLOSO,Arma de fogo,04/10/2020,Masculino,22,Ceará,Brazil,-3.499329,-39.583571,Domingo,Outubro
AIS 12,Pacatuba,HOMICIDIO DOLOSO,Arma de fogo,04/10/2020,Masculino,25,Ceará,Brazil,-3.9841,-38.6180383,Domingo,Outubro
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,04/10/2020,Masculino,21,Ceará,Brazil,-3.8779437999999993,-38.6247697,Domingo,Outubro
AIS 16,Hidrolândia,HOMICIDIO DOLOSO,Arma de fogo,04/10/2020,Masculino,20,Ceará,Brazil,-4.4084745000000005,-40.4065472,Domingo,Outubro
AIS 21,Icó,HOMICIDIO DOLOSO,Arma de fogo,04/10/2020,Masculino,29,Ceará,Brazil,-6.4003992,-38.8575946,Domingo,Outubro
AIS 11,São Luís do Curu,HOMICIDIO DOLOSO,Arma de fogo,04/10/2020,Masculino,36,Ceará,Brazil,-3.672399,-39.2364881,Domingo,Outubro
AIS 18,São João do Jaguaribe,HOMICIDIO DOLOSO,Arma de fogo,04/10/2020,Feminino,39,Ceará,Brazil,-5.2719441,-38.271993,Domingo,Outubro
AIS 14,Santana do Acaraú,HOMICIDIO DOLOSO,Arma de fogo,04/10/2020,Feminino,30,Ceará,Brazil,-3.4596492,-40.20909870000001,Domingo,Outubro
AIS 3,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,04/10/2020,Feminino,28,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Outubro
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Outros meios,05/10/2020,Masculino,33,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Outubro
AIS 12,Maranguape,HOMICIDIO DOLOSO,Arma de fogo,05/10/2020,Masculino,22,Ceará,Brazil,-3.8922967000000006,-38.6835427,Segunda,Outubro
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,05/10/2020,Masculino,21,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Outubro
AIS 13,Aquiraz,HOMICIDIO DOLOSO,Arma de fogo,05/10/2020,Masculino,46,Ceará,Brazil,-3.9063117,-38.387504,Segunda,Outubro
AIS 2,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,05/10/2020,Masculino,17,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Outubro
AIS 13,Cascavel,HOMICIDIO DOLOSO,Arma de fogo,05/10/2020,Masculino,20,Ceará,Brazil,-4.129666,-38.24117800000001,Segunda,Outubro
AIS 12,Maranguape,HOMICIDIO DOLOSO,Arma de fogo,06/10/2020,Masculino,-,Ceará,Brazil,-3.8922967000000006,-38.6835427,Terça,Outubro
AIS 12,Maranguape,HOMICIDIO DOLOSO,Arma de fogo,06/10/2020,Masculino,30,Ceará,Brazil,-3.8922967000000006,-38.6835427,Terça,Outubro
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,06/10/2020,Masculino,20,Ceará,Brazil,-3.6879135,-40.34563720000001,Terça,Outubro
AIS 4,Fortaleza,HOMICIDIO DOLOSO,Outros meios,06/10/2020,Masculino,47,Ceará,Brazil,-3.7304512,-38.5217989,Terça,Outubro
AIS 17,Acaraú,HOMICIDIO DOLOSO,Outros meios,06/10/2020,Masculino,21,Ceará,Brazil,-2.8869514,-40.1194713,Terça,Outubro
AIS 6,Fortaleza,LESAO CORPORAL SEGUIDA DE MORTE,Outros meios,06/10/2020,Masculino,23,Ceará,Brazil,-3.7304512,-38.5217989,Terça,Outubro
AIS 17,Itapipoca,HOMICIDIO DOLOSO,Outros meios,06/10/2020,Masculino,27,Ceará,Brazil,-3.499329,-39.583571,Terça,Outubro
AIS 5,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,07/10/2020,Masculino,24,Ceará,Brazil,-3.7304512,-38.5217989,Quarta,Outubro
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,07/10/2020,Masculino,-,Ceará,Brazil,-3.8779437999999993,-38.6247697,Quarta,Outubro
AIS 13,Aquiraz,HOMICIDIO DOLOSO,Arma de fogo,07/10/2020,Masculino,22,Ceará,Brazil,-3.9063117,-38.387504,Quarta,Outubro
AIS 15,Caridade,HOMICIDIO DOLOSO,Arma de fogo,07/10/2020,Masculino,43,Ceará,Brazil,-4.2316487,-39.1946515,Quarta,Outubro
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,07/10/2020,Masculino,20,Ceará,Brazil,-3.7304512,-38.5217989,Quarta,Outubro
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,07/10/2020,Feminino,25,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Quarta,Outubro
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,08/10/2020,Masculino,20,Ceará,Brazil,-3.7304512,-38.5217989,Quinta,Outubro
AIS 5,Fortaleza,FEMINICÍDIO,Arma de fogo,08/10/2020,Feminino,44,Ceará,Brazil,-3.7304512,-38.5217989,Quinta,Outubro
AIS 15,Palmácia,HOMICIDIO DOLOSO,Arma de fogo,08/10/2020,Masculino,23,Ceará,Brazil,-4.1478012,-38.84603170000001,Quinta,Outubro
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,08/10/2020,Masculino,21,Ceará,Brazil,-3.6879135,-40.34563720000001,Quinta,Outubro
AIS 21,Cedro,HOMICIDIO DOLOSO,Arma de fogo,08/10/2020,Masculino,18,Ceará,Brazil,-6.6065382,-39.0599487,Quinta,Outubro
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,08/10/2020,Masculino,23,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Quinta,Outubro
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,08/10/2020,Masculino,20,Ceará,Brazil,-3.6879135,-40.34563720000001,Quinta,Outubro
AIS 15,Guaramiranga,HOMICIDIO DOLOSO,Arma de fogo,08/10/2020,Masculino,19,Ceará,Brazil,-4.2615431,-38.9339337,Quinta,Outubro
AIS 2,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,08/10/2020,Masculino,26,Ceará,Brazil,-3.7304512,-38.5217989,Quinta,Outubro
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,08/10/2020,Masculino,21,Ceará,Brazil,-3.7304512,-38.5217989,Quinta,Outubro
AIS 21,Lavras da Mangabeira,HOMICIDIO DOLOSO,Arma de fogo,09/10/2020,Masculino,29,Ceará,Brazil,-6.756754099999998,-38.978435941213945,Sexta,Outubro
AIS 18,São João do Jaguaribe,HOMICIDIO DOLOSO,Arma de fogo,09/10/2020,Masculino,47,Ceará,Brazil,-5.2719441,-38.271993,Sexta,Outubro
AIS 19,Crato,HOMICIDIO DOLOSO,Arma de fogo,09/10/2020,Masculino,57,Ceará,Brazil,-7.2369112000000015,-39.4149236,Sexta,Outubro
AIS 19,Juazeiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,09/10/2020,Masculino,28,Ceará,Brazil,-7.215345299999999,-39.3153336,Sexta,Outubro
AIS 15,Caridade,HOMICIDIO DOLOSO,Arma de fogo,10/10/2020,Masculino,31,Ceará,Brazil,-4.2316487,-39.1946515,Sábado,Outubro
AIS 19,Crato,HOMICIDIO DOLOSO,Arma de fogo,10/10/2020,Masculino,47,Ceará,Brazil,-7.2369112000000015,-39.4149236,Sábado,Outubro
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,10/10/2020,Feminino,15,Ceará,Brazil,-3.6879135,-40.34563720000001,Sábado,Outubro
AIS 13,Pacajus,HOMICIDIO DOLOSO,Arma de fogo,10/10/2020,Masculino,19,Ceará,Brazil,-4.171073000000002,-38.464988,Sábado,Outubro
AIS 20,Quixeramobim,HOMICIDIO DOLOSO,Arma branca,10/10/2020,Masculino,43,Ceará,Brazil,-5.1983553,-39.2955573,Sábado,Outubro
AIS 19,Jardim,HOMICIDIO DOLOSO,Arma de fogo,10/10/2020,Masculino,0,Ceará,Brazil,-7.5838966,-39.279713,Sábado,Outubro
AIS 13,Aquiraz,HOMICIDIO DOLOSO,Arma de fogo,10/10/2020,Masculino,24,Ceará,Brazil,-3.9063117,-38.387504,Sábado,Outubro
AIS 15,Ocara,LESAO CORPORAL SEGUIDA DE MORTE,Arma branca,10/10/2020,Masculino,48,Ceará,Brazil,-4.4910653,-38.5964829,Sábado,Outubro
AIS 15,Caridade,HOMICIDIO DOLOSO,Arma de fogo,10/10/2020,Masculino,17,Ceará,Brazil,-4.2316487,-39.1946515,Sábado,Outubro
AIS 21,Iguatu,HOMICIDIO DOLOSO,Arma de fogo,10/10/2020,Masculino,25,Ceará,Brazil,-6.361934,-39.29722329999999,Sábado,Outubro
AIS 12,Guaiúba,HOMICIDIO DOLOSO,Arma de fogo,10/10/2020,Masculino,22,Ceará,Brazil,-4.0412656,-38.6369079,Sábado,Outubro
AIS 12,Guaiúba,HOMICIDIO DOLOSO,Arma de fogo,10/10/2020,Masculino,21,Ceará,Brazil,-4.0412656,-38.6369079,Sábado,Outubro
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,10/10/2020,Masculino,26,Ceará,Brazil,-3.7304512,-38.5217989,Sábado,Outubro
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,10/10/2020,Masculino,39,Ceará,Brazil,-3.6879135,-40.34563720000001,Sábado,Outubro
AIS 16,Santa Quitéria,HOMICIDIO DOLOSO,Outros meios,10/10/2020,Masculino,51,Ceará,Brazil,-4.3336553,-40.1544913,Sábado,Outubro
AIS 20,Quixadá,HOMICIDIO DOLOSO,Arma de fogo,10/10/2020,Masculino,33,Ceará,Brazil,-4.970602099999999,-39.0158403,Sábado,Outubro
AIS 1,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,10/10/2020,Masculino,32,Ceará,Brazil,-3.7304512,-38.5217989,Sábado,Outubro
AIS 19,Juazeiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,11/10/2020,Masculino,34,Ceará,Brazil,-7.215345299999999,-39.3153336,Domingo,Outubro
AIS 13,Aquiraz,HOMICIDIO DOLOSO,Arma de fogo,11/10/2020,Masculino,25,Ceará,Brazil,-3.9063117,-38.387504,Domingo,Outubro
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,11/10/2020,Masculino,24,Ceará,Brazil,-3.6879135,-40.34563720000001,Domingo,Outubro
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,11/10/2020,Masculino,36,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Outubro
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,11/10/2020,Masculino,38,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Domingo,Outubro
AIS 19,Barbalha,HOMICIDIO DOLOSO,Arma de fogo,11/10/2020,Masculino,34,Ceará,Brazil,-7.312106699999998,-39.30364270000001,Domingo,Outubro
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,11/10/2020,Masculino,27,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Outubro
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,11/10/2020,Masculino,18,Ceará,Brazil,-3.6879135,-40.34563720000001,Domingo,Outubro
AIS 11,Trairi,HOMICIDIO DOLOSO,Arma branca,11/10/2020,Masculino,42,Ceará,Brazil,-3.2741504,-39.2649188,Domingo,Outubro
AIS 17,Umirim,HOMICIDIO DOLOSO,Arma de fogo,11/10/2020,Feminino,45,Ceará,Brazil,-3.6777738,-39.348725,Domingo,Outubro
AIS 19,Assaré,HOMICIDIO DOLOSO,Arma branca,12/10/2020,Feminino,22,Ceará,Brazil,-6.8746791,-39.8741385,Segunda,Outubro
AIS 20,Quixeramobim,HOMICIDIO DOLOSO,Outros meios,12/10/2020,Masculino,24,Ceará,Brazil,-5.1983553,-39.2955573,Segunda,Outubro
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,12/10/2020,Masculino,22,Ceará,Brazil,-3.6879135,-40.34563720000001,Segunda,Outubro
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,12/10/2020,Masculino,19,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Segunda,Outubro
AIS 14,Forquilha,HOMICIDIO DOLOSO,Arma de fogo,12/10/2020,Masculino,39,Ceará,Brazil,-3.799447,-40.263405,Segunda,Outubro
AIS 19,Brejo Santo,HOMICIDIO DOLOSO,Arma branca,12/10/2020,Masculino,43,Ceará,Brazil,-7.4909841,-38.9859152,Segunda,Outubro
AIS 19,Crato,HOMICIDIO DOLOSO,Arma de fogo,12/10/2020,Masculino,37,Ceará,Brazil,-7.2369112000000015,-39.4149236,Segunda,Outubro
AIS 19,Juazeiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,12/10/2020,Masculino,18,Ceará,Brazil,-7.215345299999999,-39.3153336,Segunda,Outubro
AIS 3,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,12/10/2020,Masculino,20,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Outubro
AIS 17,Marco,HOMICIDIO DOLOSO,Arma branca,12/10/2020,Masculino,40,Ceará,Brazil,-3.1221945,-40.1514585,Segunda,Outubro
AIS 10,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,12/10/2020,Masculino,24,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Outubro
AIS 19,Juazeiro do Norte,HOMICIDIO DOLOSO,Outros meios,12/10/2020,Masculino,52,Ceará,Brazil,-7.215345299999999,-39.3153336,Segunda,Outubro
AIS 17,Itarema,HOMICIDIO DOLOSO,Arma de fogo,12/10/2020,Masculino,20,Ceará,Brazil,-2.9224684,-39.9152184,Segunda,Outubro
AIS 18,Limoeiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,12/10/2020,Masculino,20,Ceará,Brazil,-5.145560700000001,-38.0984936,Segunda,Outubro
AIS 21,Jucás,HOMICIDIO DOLOSO,Outros meios,13/10/2020,Masculino,-,Ceará,Brazil,-6.5224934,-39.5247183,Terça,Outubro
AIS 6,Fortaleza,LESAO CORPORAL SEGUIDA DE MORTE,Outros meios,13/10/2020,Masculino,33,Ceará,Brazil,-3.7304512,-38.5217989,Terça,Outubro
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,13/10/2020,Masculino,28,Ceará,Brazil,-3.7304512,-38.5217989,Terça,Outubro
AIS 13,Cascavel,HOMICIDIO DOLOSO,Arma de fogo,13/10/2020,Masculino,35,Ceará,Brazil,-4.129666,-38.24117800000001,Terça,Outubro
AIS 20,Quixeramobim,HOMICIDIO DOLOSO,Arma de fogo,13/10/2020,Masculino,24,Ceará,Brazil,-5.1983553,-39.2955573,Terça,Outubro
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,13/10/2020,Feminino,50,Ceará,Brazil,-3.7304512,-38.5217989,Terça,Outubro
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,13/10/2020,Masculino,18,Ceará,Brazil,-3.6879135,-40.34563720000001,Terça,Outubro
AIS 15,Guaramiranga,HOMICIDIO DOLOSO,Arma de fogo,14/10/2020,Masculino,24,Ceará,Brazil,-4.2615431,-38.9339337,Quarta,Outubro
AIS 13,Aquiraz,HOMICIDIO DOLOSO,Arma de fogo,14/10/2020,Masculino,-,Ceará,Brazil,-3.9063117,-38.387504,Quarta,Outubro
AIS 13,Aquiraz,HOMICIDIO DOLOSO,Arma de fogo,14/10/2020,Masculino,25,Ceará,Brazil,-3.9063117,-38.387504,Quarta,Outubro
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,14/10/2020,Masculino,24,Ceará,Brazil,-3.6879135,-40.34563720000001,Quarta,Outubro
AIS 3,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,14/10/2020,Masculino,27,Ceará,Brazil,-3.7304512,-38.5217989,Quarta,Outubro
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,14/10/2020,Masculino,24,Ceará,Brazil,-3.6879135,-40.34563720000001,Quarta,Outubro
AIS 1,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,14/10/2020,Masculino,22,Ceará,Brazil,-3.7304512,-38.5217989,Quarta,Outubro
AIS 13,Aquiraz,HOMICIDIO DOLOSO,Arma de fogo,14/10/2020,Masculino,29,Ceará,Brazil,-3.9063117,-38.387504,Quarta,Outubro
AIS 14,Santana do Acaraú,HOMICIDIO DOLOSO,Arma de fogo,15/10/2020,Masculino,26,Ceará,Brazil,-3.4596492,-40.20909870000001,Quinta,Outubro
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,15/10/2020,Masculino,16,Ceará,Brazil,-3.7304512,-38.5217989,Quinta,Outubro
AIS 8,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,15/10/2020,Masculino,-,Ceará,Brazil,-3.7304512,-38.5217989,Quinta,Outubro
AIS 11,Caucaia,HOMICIDIO DOLOSO,Outros meios,15/10/2020,Masculino,-,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Quinta,Outubro
AIS 15,Boa Viagem,HOMICIDIO DOLOSO,Arma de fogo,15/10/2020,Feminino,18,Ceará,Brazil,-5.1261877,-39.7300055,Quinta,Outubro
AIS 15,Boa Viagem,HOMICIDIO DOLOSO,Arma de fogo,15/10/2020,Masculino,18,Ceará,Brazil,-5.1261877,-39.7300055,Quinta,Outubro
AIS 13,Cascavel,HOMICIDIO DOLOSO,Arma de fogo,15/10/2020,Masculino,19,Ceará,Brazil,-4.129666,-38.24117800000001,Quinta,Outubro
AIS 21,Acopiara,HOMICIDIO DOLOSO,Arma de fogo,15/10/2020,Masculino,44,Ceará,Brazil,-6.093646400000001,-39.4543204,Quinta,Outubro
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,15/10/2020,Masculino,46,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Quinta,Outubro
AIS 3,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,15/10/2020,Masculino,26,Ceará,Brazil,-3.7304512,-38.5217989,Quinta,Outubro
AIS 15,Baturité,HOMICIDIO DOLOSO,Arma de fogo,16/10/2020,Masculino,22,Ceará,Brazil,-4.3290203,-38.8821055,Sexta,Outubro
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,16/10/2020,Masculino,57,Ceará,Brazil,-3.7304512,-38.5217989,Sexta,Outubro
AIS 17,Itarema,HOMICIDIO DOLOSO,Arma de fogo,16/10/2020,Masculino,56,Ceará,Brazil,-2.9224684,-39.9152184,Sexta,Outubro
AIS 16,Hidrolândia,HOMICIDIO DOLOSO,Arma de fogo,16/10/2020,Masculino,26,Ceará,Brazil,-4.4084745000000005,-40.4065472,Sexta,Outubro
AIS 13,Aquiraz,ROUBO SEGUIDO DE MORTE (LATROCINIO),Arma de fogo,16/10/2020,Masculino,58,Ceará,Brazil,-3.9063117,-38.387504,Sexta,Outubro
AIS 17,Itapajé,HOMICIDIO DOLOSO,Arma branca,16/10/2020,Masculino,64,Ceará,Brazil,-3.6841324,-39.5851265,Sexta,Outubro
AIS 8,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,16/10/2020,Masculino,25,Ceará,Brazil,-3.7304512,-38.5217989,Sexta,Outubro
AIS 19,Campos Sales,HOMICIDIO DOLOSO,Arma de fogo,17/10/2020,Feminino,75,Ceará,Brazil,-7.0750814,-40.3830178,Sábado,Outubro
AIS 22,Catarina,HOMICIDIO DOLOSO,Outros meios,17/10/2020,Masculino,-,Ceará,Brazil,-6.1341578000000005,-39.8795321,Sábado,Outubro
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,17/10/2020,Masculino,24,Ceará,Brazil,-3.7304512,-38.5217989,Sábado,Outubro
AIS 21,Cedro,HOMICIDIO DOLOSO,Arma de fogo,17/10/2020,Masculino,17,Ceará,Brazil,-6.6065382,-39.0599487,Sábado,Outubro
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,17/10/2020,Masculino,19,Ceará,Brazil,-3.7304512,-38.5217989,Sábado,Outubro
AIS 12,Itaitinga,HOMICIDIO DOLOSO,Arma de fogo,17/10/2020,Masculino,23,Ceará,Brazil,-3.965768,-38.529763,Sábado,Outubro
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,17/10/2020,Masculino,43,Ceará,Brazil,-3.7304512,-38.5217989,Sábado,Outubro
AIS 18,Tabuleiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,17/10/2020,Masculino,30,Ceará,Brazil,-5.2440865,-38.1284605,Sábado,Outubro
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,17/10/2020,Masculino,18,Ceará,Brazil,-3.7304512,-38.5217989,Sábado,Outubro
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,17/10/2020,Masculino,32,Ceará,Brazil,-3.8779437999999993,-38.6247697,Sábado,Outubro
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,17/10/2020,Masculino,38,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Sábado,Outubro
AIS 11,Paraipaba,FEMINICÍDIO,Arma de fogo,17/10/2020,Feminino,22,Ceará,Brazil,-3.437987,-39.147868,Sábado,Outubro
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,17/10/2020,Masculino,22,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Sábado,Outubro
AIS 15,Canindé,HOMICIDIO DOLOSO,Arma de fogo,17/10/2020,Masculino,42,Ceará,Brazil,-4.3547946,-39.3108516,Sábado,Outubro
AIS 11,Paraipaba,HOMICIDIO DOLOSO,Arma de fogo,17/10/2020,Masculino,25,Ceará,Brazil,-3.437987,-39.147868,Sábado,Outubro
AIS 18,Tabuleiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,17/10/2020,Masculino,26,Ceará,Brazil,-5.2440865,-38.1284605,Sábado,Outubro
AIS 15,Aratuba,ROUBO SEGUIDO DE MORTE (LATROCINIO),Arma de fogo,17/10/2020,Masculino,21,Ceará,Brazil,-4.4195958,-39.0463737,Sábado,Outubro
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,17/10/2020,Masculino,43,Ceará,Brazil,-3.7304512,-38.5217989,Sábado,Outubro
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,18/10/2020,Masculino,18,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Outubro
AIS 22,Parambu,HOMICIDIO DOLOSO,Arma branca,18/10/2020,Masculino,29,Ceará,Brazil,-6.2123856,-40.6954982,Domingo,Outubro
AIS 4,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,18/10/2020,Masculino,28,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Outubro
AIS 22,Quiterianópolis,HOMICIDIO DOLOSO,Arma de fogo,18/10/2020,Masculino,19,Ceará,Brazil,-5.8458117,-40.70218120000001,Domingo,Outubro
AIS 18,Limoeiro do Norte,HOMICIDIO DOLOSO,Outros meios,18/10/2020,Feminino,82,Ceará,Brazil,-5.145560700000001,-38.0984936,Domingo,Outubro
AIS 22,Quiterianópolis,HOMICIDIO DOLOSO,Arma de fogo,18/10/2020,Masculino,23,Ceará,Brazil,-5.8458117,-40.70218120000001,Domingo,Outubro
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma branca,18/10/2020,Masculino,19,Ceará,Brazil,-3.6879135,-40.34563720000001,Domingo,Outubro
AIS 22,Quiterianópolis,HOMICIDIO DOLOSO,Arma de fogo,18/10/2020,Masculino,30,Ceará,Brazil,-5.8458117,-40.70218120000001,Domingo,Outubro
AIS 1,Fortaleza,HOMICIDIO DOLOSO,Arma branca,18/10/2020,Masculino,20,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Outubro
AIS 22,Quiterianópolis,HOMICIDIO DOLOSO,Arma de fogo,18/10/2020,Masculino,25,Ceará,Brazil,-5.8458117,-40.70218120000001,Domingo,Outubro
AIS 12,Pacatuba,HOMICIDIO DOLOSO,Arma de fogo,18/10/2020,Masculino,56,Ceará,Brazil,-3.9841,-38.6180383,Domingo,Outubro
AIS 22,Quiterianópolis,HOMICIDIO DOLOSO,Arma de fogo,18/10/2020,Masculino,21,Ceará,Brazil,-5.8458117,-40.70218120000001,Domingo,Outubro
AIS 18,Russas,HOMICIDIO DOLOSO,Arma de fogo,18/10/2020,Masculino,22,Ceará,Brazil,-4.9354279000000005,-37.9783838,Domingo,Outubro
AIS 15,Aracoiaba,HOMICIDIO DOLOSO,Arma de fogo,18/10/2020,Masculino,18,Ceará,Brazil,-4.370257700000002,-38.8084313,Domingo,Outubro
AIS 15,Aracoiaba,HOMICIDIO DOLOSO,Arma de fogo,18/10/2020,Masculino,32,Ceará,Brazil,-4.370257700000002,-38.8084313,Domingo,Outubro
AIS 14,Frecheirinha,HOMICIDIO DOLOSO,Arma de fogo,18/10/2020,Masculino,43,Ceará,Brazil,-3.755572,-40.818019,Domingo,Outubro
AIS 15,Aracoiaba,HOMICIDIO DOLOSO,Arma de fogo,18/10/2020,Masculino,20,Ceará,Brazil,-4.370257700000002,-38.8084313,Domingo,Outubro
AIS 5,Fortaleza,HOMICIDIO DOLOSO,Arma branca,18/10/2020,Masculino,51,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Outubro
AIS 7,Fortaleza,ROUBO SEGUIDO DE MORTE (LATROCINIO),Arma de fogo,19/10/2020,Masculino,28,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Outubro
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Outros meios,19/10/2020,Masculino,-,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Outubro
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,19/10/2020,Feminino,20,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Segunda,Outubro
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,19/10/2020,Masculino,23,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Segunda,Outubro
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,19/10/2020,Masculino,20,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Segunda,Outubro
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,19/10/2020,Masculino,17,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Segunda,Outubro
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,19/10/2020,Masculino,19,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Segunda,Outubro
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,19/10/2020,Masculino,17,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Outubro
AIS 12,Pacatuba,HOMICIDIO DOLOSO,Arma de fogo,20/10/2020,Masculino,33,Ceará,Brazil,-3.9841,-38.6180383,Terça,Outubro
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,20/10/2020,Masculino,21,Ceará,Brazil,-3.6879135,-40.34563720000001,Terça,Outubro
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,20/10/2020,Masculino,-,Ceará,Brazil,-3.7304512,-38.5217989,Terça,Outubro
